Fecha,ID_de_trampa,Zona,Coordenada_Este,Coordenada_Norte,Responsable_de_captura,Otros_responsables,Longitud_total,Longitud_de_cola,Altura,Sexo,Edad,Color,Patron,Gris,Negro,Pardo,Amarillo,Naranja,Blanco,Peso,Condicion_corporal,Altitud,Fase,Estado_de_salud,Estado_reproductivo,Contenido_estomacal_notas,Contenido_estomacal_plumas,Contenido_estomacal_pelos,Contenido_estomacal_insectos,Contenido_estomacal_plantas,Contenido_estomacal_desperdicios,Contenido_estomacal_inorganico,Observaciones,latitude,longitude
2019-01-25,TC-04-034-JR,4,NA,NA,Jairo R. Carlin,NA,69,26,22,H,juvenil,gris rayado,atigrado,1,0,0,0,0,0,1.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-21,TC-04-068-CR,4,NA,NA,Alejandro Hernández,NA,73,24,24,H,adulto,atigrado,atigrado,NA,NA,NA,NA,NA,NA,1.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-22,TC-05-045-LE,5,NA,NA,Nicolás Núñez,NA,66,25,24,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.1,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Orejas cortadas,NA,NA
2019-01-22,TC-05-043-NN,5,NA,NA,Jairo R. Carlin,NA,77,28,27,H,adulto,negro,solido,0,1,0,0,0,0,2.4,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Ambas orejas mutiladas completamente,NA,NA
2019-01-22,TC-05-055-CR,5,NA,NA,Camerino Reyes,NA,75,27,25,H,adulto,negro,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-29,TC-03-007-NN,3,NA,NA,Nicolás Núñez,NA,NA,NA,NA,NA,NA,negro,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Estado en  descomposición,NA,NA
2019-02-01,TC-05-054-LE,5,NA,NA,Nicolás Núñez,NA,72,26,25,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,2.9,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-07,TC-02-070-GV,2,NA,NA,Jairo R. Carlin,NA,75,27.5,24,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,1.4,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Tenia pocos dias de muerto,NA,NA
2019-02-12,TC-04-073-JC,4,NA,NA,Jairo R. Carlin,NA,72,25,26,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,2.4,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Orejas con laceraciones,NA,NA
2019-02-12,TC-04-075-JC,4,NA,NA,Jairo R. Carlin,NA,75,25,26,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,2.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-13,TC-04-010-CF,4,NA,NA,Camerino Reyes,NA,75,29,24,M,adulto,gris rayado,atigrado,1,0,0,0,0,0,2.8,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-13,TC-05-021-LE,5,NA,NA,Jesús Alejandro Hernández,NA,72,29,22,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,1.5,3,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,"Muerto en cepo, reciente",NA,NA
2019-02-22,TC-01-179-AG,1,NA,NA,Christian Angulo,NA,65,24,26,NA,NA,gris atrigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Muerto en cepo,NA,NA
2019-02-20,TC-02-142-CR,2,NA,NA,Karem Ramírez,NA,67,11,23,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomo muestra t2137,NA,NA
2019-02-20,TL-02-003-CF,2,NA,NA,Asdrubal Leal,NA,85,30,32,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,TC-03-036-LE,3,NA,NA,José Cortez,NA,65,26,33,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,0.6,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomo muestra t2139,NA,NA
2019-02-24,TL-03-006-NN,3,NA,NA,Christian Angulo,NA,NA,NA,NA,NA,NA,negro,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Se tomo muestra t2143,NA,NA
2019-02-24,TC-04-031-JR,4,NA,NA,Karem Ramírez,NA,65,23,21,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomo muestra t2138,NA,NA
2019-02-24,TC-04-010-CF,4,NA,NA,Karina Cerda,NA,53,28,21,M,adulto,claro,solido,NA,NA,NA,NA,NA,NA,3.2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomo muestra t2140,NA,NA
2019-02-24,TC-06-001-AC,6,NA,NA,Ana Cárdenas,NA,78,31,29,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,3.1,NA,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-05,TC-04-063-JR,4,NA,NA,Christian Angulo,NA,75.7,28.7,29,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.2,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomo muestra t2143,NA,NA
2019-03-07,TC-04-011-CR,4,NA,NA,José Cortez,NA,47,28,25,M,juvenil,negro,solido,0,1,0,0,0,0,2.9,2,NA,erradicacion,enfermo,reproductivo,NA,NA,NA,NA,NA,NA,NA,"Fue encontrado en la comunidad, pata posterior izquierda demasiado lastimada, encontrado a los tres dias.",NA,NA
2019-03-06,TC-05-009-AM,5,NA,NA,Karina Cerda,NA,70,25,23,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomó muestra 2142,NA,NA
2019-03-06,TC-05-013-CF,5,NA,NA,Asdrubal Leal,NA,73,31,29,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.5,5,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se tomó muestra t2150,NA,NA
2019-03-06,TC-05-014-CF,5,NA,NA,Asdrubal Leal,NA,76,31,28,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-04,TC-06-001-AC,6,NA,NA,Ana Cárdenas,NA,78,31,29,H,adulto,café atigrado,atigrado,0,0,1,0,0,0,3.1,3,NA,erradicacion,enfermo,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-06,TC-08-008-CF,8,NA,NA,Cristian Flores,NA,75,28,24,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-06,TC-08-009-CF,8,NA,NA,Cristian Flores,NA,70,28,21,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.4,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-13,TC-03-074-CF,3,NA,NA,Efraín Carrillo,NA,75,30,26,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.2,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Muestra de oreja y sangre. Código 2013,NA,NA
2019-03-14,TC-05-067-AM,5,NA,NA,Armando Martínez,NA,NA,NA,NA,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-15,TC-05-002-LE,5,NA,NA,Efraín Carrillo,NA,NA,NA,NA,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,"Se obtuvo muestra de oreja en alcohol y bufer, con registro 2012",NA,NA
2019-03-13,TC-07-007-AC,7,NA,NA,Ana Cárdenas,NA,68,29,25,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3,NA,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-22,TL-03-002-JR,3,NA,NA,Christian Angulo,NA,71,26,31,NA,NA,café tigre,atigrado,0,0,1,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En descomposición,NA,NA
2019-03-22,TC-04-010-CF,4,NA,NA,Nicolás Núñez,NA,66,27,21,H,juvenil,gris atrigrado,atigrado,1,0,0,0,0,0,1.3,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le tomó muestras,NA,NA
2019-03-19,TC-08-003-CF,8,NA,NA,Cristian Flores,NA,64,27,21,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.6,2,NA,erradicacion,enfermo,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-19,TC-08-001-CF,8,NA,NA,Cristian Flores,NA,76,29,28,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-26,TC-01-227-DN,1,NA,NA,Valeria Agoitia,NA,72,26,25,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.5,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-29,TC-03-026-JR,3,NA,NA,Armando Martínez,NA,69,23,22,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,3,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-26,TC-07-007-AC,7,NA,NA,Cristian Flores,NA,77,31,26,M,juvenil,negro,solido,0,1,0,0,0,0,2.4,2,NA,erradicacion,NA,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-25,TC-08-008-CF,8,NA,NA,Cristian Flores,NA,75,30,28,M,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.5,2,NA,erradicacion,NA,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-25,TC-08-004-CF,8,NA,NA,Cristian Flores,NA,69,28,24,M,juvenil,negro,solido,0,1,0,0,0,0,3,3,NA,erradicacion,NA,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-01,TC-02-105-AM,2,NA,NA,Miguel Vázquez,NA,67,25,21,NA,NA,negro,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-04,TC-08-003-CF,8,NA,NA,Nicolás Núñez,NA,NA,NA,NA,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-06,TT-07-001-AC,7,NA,NA,Nicolás Núñez,NA,82,34,26,M,adulto,negro,solido,0,1,0,0,0,0,3.1,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le tomó muestra t-2207,NA,NA
2019-06-05,TC-04-008-CF,4,380608,3213617,Juan Carlos Rios,NA,79,NA,30,M,adulto,negro,solido,0,1,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,No se tomo longitud cola,29.04522921601257,-118.22627578242425
2019-05-22,TC-03-059-AM,3,378200,3206258,Karem Ramírez,NA,72,29,25,H,adulto,negro,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Sin orejas,28.978595012871384,-118.25020369403799
2019-05-25,TC-04-008-CF,4,380608,3213617,Camerino Reyes,NA,NA,NA,NA,NA,adulto,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Avanzado grado de descomposición,29.04522921601257,-118.22627578242425
2019-05-25,TC-05-031-CF,5,373202,3217409,Miguel Vázquez,NA,NA,NA,NA,NA,adulto,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En estado de descomposicion,29.078730432537945,-118.30275722009237
2019-06-25,TC-04-027-JC,4,372654,3212119,Karem Ramírez,NA,44,71,24,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.7,5,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.030941167336678,-118.30778385855514
2019-06-26,TC-04-023-JC,4,372492,3211666,Karem Ramírez,NA,38,61,23,H,juvenil,negro,solido,0,1,0,0,0,0,1.5,5,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.02683728780217,-118.3093955763615
2019-06-29,TC-04-058-NN,4,375059,3213798,Mercedes Yamily Chi Chan,NA,70,28,21,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.1,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se encontraron dos crías vivas de 3-4 meses aproximadamente,29.046330021302772,-118.28327824999738
2019-07-26,TC-03-052-JR,3,377252,3205267,Nicole Sicaeros,NA,64,20,21.5,M,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.1,NA,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,Uñas ensangrentadas. Al dilatar esfinteres no hubo oriNA ni excreta.,28.96956161287424,-118.25982406693419
2019-07-27,TC-03-013-CF,3,374753,3209878,Claudia Espinoza,NA,55,22,19,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.8,NA,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.01092725549228,-118.2859820547734
2019-07-26,TC-04-100-MV,4,380286,3211530,Aurora Aguilar,NA,72,28,31,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.5,NA,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,Poco responsivo,29.02636623511841,-118.22935919571911
2019-07-26,TC-04-119-MV,4,378210,3211610,David Gastélum,NA,52,21,24,M,juvenil,gris/negro atigrado,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alta descomposición,29.026891384221802,-118.25068245961755
2019-07-27,TC-04-069-CR,4,377311,3212665,Alejandro Romero,NA,54,24,26,NA,adulto,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Altura no confiable por el alto grado de descomposicion,29.036325171104014,-118.26002822740415
2019-07-27,TC-04-186-JR,4,372226,3206518,Cristian Flores,NA,50,18,17,M,cria,gris atigrado,atigrado,1,0,0,0,0,0,1.7,NA,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.9803572028321,-118.31153984867386
2019-07-30,TC-03-022-JR,3,378353,3206975,Eva García,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.98507969585744,-118.24871126329877
2019-07-30,TC-05-086-KR,5,376492,3216250,Aurora Aguilar,NA,73,29,26,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.068595892855043,-118.26883366935633
2019-08-03,TC-04-023-JR,4,372492,3211666,Aurora Aguilar,NA,76,31,32,M,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Pesaba 2.5kg a pesar del alto grado de degradacion,29.02683728780217,-118.3093955763615
2019-07-30,TC-04-077-AM,4,374989,3213856,Martha Alcantar,NA,50,20,24,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.046846519997256,-118.28400355755494
2019-07-30,TC-04-186-JR,4,372226,3206518,Claudia Espinoza,NA,67,23,27,H,adulto,NA,atigrado,1,1,0,0,0,0,2.5,NA,NA,erradicacion,sano,lactante,NA,NA,NA,NA,NA,NA,NA,NA,28.9803572028321,-118.31153984867386
2019-08-01,TC-04-177-JR,4,373893,3207727,Cristian Flores,NA,58,23,19,M,cria,NA,atigrado,1,1,0,0,0,0,1.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.991432599209997,-118.29456838226956
2019-08-01,TC-04-174-NN,4,373619,3206738,Cristian Flores,NA,75,30,24,H,adulto,NA,atigrado,1,1,0,0,0,0,2.5,2,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,Preñada,28.982481085484064,-118.29726917636918
2019-07-30,TC-04-148-JR,4,373073,3208815,Juan Carlos Rios,NA,64,26,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.5,3,NA,erradicacion,sano,lactante,NA,NA,NA,NA,NA,NA,NA,NA,29.001169000630327,-118.30310754376744
2019-07-30,TC-04-166-NN,4,373896,3208038,Cristian Flores,NA,63,27,22,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.994239255719844,-118.29457255467617
2019-08-08,TC-02-103-AM,2,374804,3204550,Nicole Sicaeros,NA,55,18,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.962853953655486,-118.28486403151071
2019-08-09,TC-03-036-LE,3,376924,3207721,Nicole Sicaeros,NA,67,26,NA,M,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.991674430448626,-118.2634589106039
2019-08-09,TC-03-116-JR,3,379953,3208266,Miguel Vázquez,NA,69,26,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.99688103516998,-118.23242851123432
2019-08-06,TC-04-170-NN,4,373422,3206700,Nicolás Núñez,NA,79,28,28,M,adulto,NA,solido,0,1,0,0,0,0,4.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Muy agresivo,28.98211866531449,-118.29928661703079
2019-08-05,TC-04-153-JR,4,372935,3207647,Juan Carlos Rios,NA,56,22,25,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.1,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Se dono a investigadores de sonora,28.990615664518913,-118.30439170193357
2019-08-15,TC-05-059-JR,5,375176,3216060,Alejandro Romero,NA,51,21,19,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro en estado de desconposicion por lo que no se pudo determiNAr peso ni sexo. Se tomo muestra de oreja,29.066752935941633,-118.28232931284018
2019-08-24,TC-04-013-CR,4,373232,3209832,José Cortez,NA,72,28,26,H,adulto,NA,carey,1,1,0,0,0,0,3,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gestante,29.010361838923476,-118.30159051305223
2019-08-22,TC-05-085-AL,5,376183,3209832,Emmanuel Mendoza,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muerto,29.010651846548704,-118.27129735372759
2019-08-23,TC-05-081-AR,5,376738,3215796,Emmanuel Mendoza,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muerto,29.06452301249511,-118.26625687450671
2019-08-24,TC-04-077-AM,4,374989,3213856,Emmanuel Mendoza,NA,66,28,25,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.8,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.046846519997256,-118.28400355755494
2019-08-21,TC-04-178-JC,4,373868,3207950,Claudia Espinoza,NA,NA,NA,NA,H,adulto,NA,atigrado,1,0,0,0,0,1,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muerto,28.99344240539679,-118.29485004387226
2019-08-21,TC-04-176-JC,4,373837,3207496,Claudia Espinoza,NA,53,19,NA,M,juvenil,NA,atigrado,1,0,0,0,0,1,1,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muerto,28.989342596134772,-118.29511715844933
2019-08-26,TC-04-204-JC,4,372934,3206159,José Cortez,NA,70,23,29,H,adulto,NA,solido,0,1,0,0,0,0,3.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.97718838475505,-118.30423348397242
2019-08-28,TC-01-361-CT,1,379754,3201317,Miguel Vázquez,NA,62,25,21,H,adulto,NA,atigrado,0,1,0,0,0,1,2.1,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.934155118804572,-118.2337271994914
2019-08-27,TC-04-032-JR,4,372719,3213269,Martin Del Angel,NA,53,22,18,M,juvenil,NA,solido,0,1,0,0,0,0,1.5,4,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.041324760041494,-118.30724725956834
2019-08-29,TC-04-107-AL,4,377460,3212035,Martin Del Angel,NA,50,19,18,NA,juvenil,NA,solido,0,1,0,0,0,0,0.2,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Estado de putrefaccion avanzado dificil obtener medidas,29.030654561208152,-118.25842932188942
2019-08-28,TC-04-170-NN,4,373422,3206700,Aurora Aguilar,NA,62,24,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.6,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.98211866531449,-118.29928661703079
2019-08-29,TC-04-097-MV,4,379507,3211452,Eva García,NA,78,27,25,H,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.025588943595086,-118.23734892250019
2019-08-29,TC-04-100-MV,4,380286,3211530,Eva García,NA,NA,NA,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Petrificado,29.02636623511841,-118.22935919571911
2019-09-03,TC-04-176-JC,4,373837,3207496,José Cortez,NA,63,27,25,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.5,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,No se le tomo muestra al gato,28.989342596134772,-118.29511715844933
2019-09-05,TC-03-070-CF,3,376297,3209559,Martin Del Angel,NA,66,23,NA,NA,adulto,NA,atigrado,1,1,0,0,0,1,NA,NA,NA,NA,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Estado de putrefacción avanza,29.0081994346504,-118.270096958626
2019-09-04,TC-04-119-MV,4,378210,3211610,Emmanuel Mendoza,NA,71,25,27,H,juvenil,NA,atigrado,1,1,0,0,0,1,2,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.026891384221802,-118.25068245961755
2019-09-05,TC-04-066-LE,4,373644,3212509,Emmanuel Mendoza,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,1,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.03455895582909,-118.29766320530096
2019-09-06,TC-02-165-CR,2,377076,3203849,Miguel Vázquez,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Llevaba mas de uNA semaNA en el cepo,28.95674890461374,-118.26147492198699
2019-09-06,TC-02-155-K9,2,377871,3204767,Eva García,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,1,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.965109037621282,-118.25341785051472
2019-09-10,TC-05-022-LE,5,372781,3215799,Eva García,NA,57.5,25.5,23,H,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.06416051558634,-118.30689843338557
2019-09-11,TC-04-048-JC,4,375597,3212973,Eva García,Martin Del Angel,58,24.5,22,H,juvenil,NA,atigrado,1,1,0,0,0,1,1.5,NA,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.038938190149448,-118.27766182244973
2019-09-12,TC-03-122-CF,3,375045,3210048,Aurora Aguilar,NA,62,23,24,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Posible macho,29.0124899340997,-118.28300350223851
2019-09-10,TC-05-078-AR,5,375829,3215966,Emmanuel Mendoza,NA,NA,NA,NA,NA,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.065968627465775,-118.27561191266965
2019-09-13,TC-04-097-MV,4,379507,3211452,Emmanuel Mendoza,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.025588943595086,-118.23734892250019
2019-09-10,TC-03-120-NC,3,379699,3205616,Armando Martínez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.972943812343512,-118.23475153614525
2019-09-12,TC-02-097-AM,2,375651,3204054,Armando Martínez,NA,72,27,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se entrego el ejemplar a equipo k9,28.958460893171388,-118.27611831394907
2019-09-10,TC-03-095-K9,3,379267,3206301,Miguel Vázquez,NA,NA,NA,NA,NA,juvenil,NA,NA,0,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Llevaba semaNAs en la trampa,28.979084397381115,-118.23925833102184
